company_id,nombre,ae_deals,cs_deals
23506505247,Compass Group,—,—
47970956832,Compass Group India,—,—
32387097462,Compañia Minera Zaldivar,—,—
32628005946,Compañia Molinera San Cristobal,—,—
9827258182,Compañía Chilena de Fósforos,—,—
20201495316,Compañía Minera Cerro Negro,—,—
18841208326,Compañía Minera del Pacífico,—,—
18844087834,Compañía Minera Lomas Bayas,—,—
31917555024,COMPLEX LTDA,—,—
38991908971,Compliance Officer,—,—
45888474645,Compliance Women Committee,—,—
31528999590,Comprador,—,—
30318410295,COMPRAS,—,—
49566210210,Compras +,—,—
9827101830,comsa.cl,—,—
22479355793,COMTEC,—,—
49589120937,Comunidad Atacameña de Toconao,—,—
38966962977,Concessionária de Rodovia Nova 364,—,—
31813046149,Concrejato Engenharia,—,—
31803155302,Concremat Engenharia e Tecnologia,—,—
45890183594,Conduit Power,—,—
23417176737,Conexión Energía,—,—
44096674196,Confidence Chile,—,—
40341412491,Confidential Construction,—,—
42805585944,Confidential Semi-Government,—,—
31861233566,Congreso Nacional de Chile,—,—
37030092298,Conix Ingenieria y Construccion SpA,—,—
47875565106,Conpat Global,—,—
32387097463,Consejo de Defensa del Estado,—,—
19603816590,Consejo Nacional de la Cultura y las Artes,—,—
32386168108,Consejo para la Transparencia,—,—
9166296440,CONSERVADOR DE BIENES RAICES SANTIAGO,—,—
38967881739,Consorcio ARA,—,—
42706168732,Consorcio Medico Mius,—,—
31784335258,Construcap,—,—
20468208667,Constructora Altius,—,—
19467709201,Constructora Bio Bio S.A.,—,—
53462450305,Constructora del Mar,—,—
19468309365,CONSTRUCTORA E INGENIERIA INGESEP LTDA,—,—
19069155505,Constructora e Inmobiliaria Independencia,—,—
19468332559,Constructora Excon,—,—
19069210751,Constructora Fapisa S.A.,—,—
9826921761,Constructora Gardilcic S.A,—,—
35526981192,Constructora Harcha,—,—
9826788979,Constructora INARCO S.A,—,—
28839749689,Constructora Nuevos Aires,—,—
17328694957,Constructora Oval -,—,—
49638786132,Constructora Sudamericana SAS,—,—
45242487165,Constructora Tecsa,—,—
19467810082,Constructora Tecton SpA,—,—
29523411609,Constructora VAIN,—,—
31821469820,Construtora Aterpa S.A,—,—
45880170632,Construtora Centro Leste S/A,—,—
31819428243,Construtora Costa Feitosa,—,—
40363622961,Construtora Dalprá,—,—
31821448083,Construtora Etam,—,—
42717160572,Construtora Novolar,—,—
47836031246,Construtora Stanza,—,—
45890183592,Construtora Uni,—,—
42722420531,Consultrans SAU,—,—
9827265854,Contach,—,—
38962131091,Contador Publico,—,—
40329979778,Contador Público y Auditor,—,—
47971112457,Contempla SpA,—,—
19253461134,Contempora Servicios Financieros Chile,—,—
20461602051,Continental,—,—
21851585283,Contraloría General de la República,—,—
46055707724,Control Tec Gerenciamento de Obras,—,—
38993022642,Controle Infra,—,—
23865117097,Convatec,—,—
47971113397,Conversis SPA,—,—
18997725026,Cooke Aquaculture Chile S.A.,—,—
42709419689,CookUnity,—,—
31821634226,Copasa,—,—
41463410791,Copenhagen Infrastructure Service Co.,—,—
42948235959,COPRASA,—,—
39068707508,Coquimbo Unido,—,—
45947061902,Corcept Therapeutics,—,—
38965176681,CORMUDESI,—,—
17511111985,Corp Nacional del Cobre de Chile,—,—
50929018031,Corpora Consultores,—,—
42696142438,Corporacion Administrativa del Poder Judicial,—,—
29523411613,Corporacion Cultural de Vitacura,—,—
22283279650,Corporacion Municipal de Desarrollo Social de Macul,—,—
32614023497,Corporación Cultural de Las Condes,—,—
20972692912,Corporación de Desarrollo Social de Providencia,—,—
20174796590,Corporación Municipal de Desarrollo Social Ñuñoa,—,—
20201509468,Corporación Municipal de Rancagua,—,—
22206567530,Corporación Municipal Gabriel González Videla,—,—
44563484076,Corporación Municipal Lo Prado,—,—
31918483240,Corporación Municipal Viña del Mar,—,—
38991030565,Corporación Municipal Viña del Mar,—,—
21924979033,Corporación Nacional Forestal,—,—
19074224211,Corporación Simón de Cirene,—,—
40242767228,Corporación TRANSED,—,—
35367469722,Corredor de Propiedades,—,—
45894818718,Corredora de Propiedades,—,—
19073712711,CorreosChile,—,—
9827260788,Corrupac,—,—
23218297665,Corteva Agriscience,—,—
31819443637,Cosm,—,—
17823265590,Cosmoplas,—,—
46056016987,Cotality,—,—
31800903075,CoTech Trading (GB) Ltd,—,—
40329517163,Cotton Web Limited,—,—
46002058385,Coupang,—,—
32136170167,Cox,—,—
38969429800,Cox Energy,—,—
31799618717,Cox Media Group,—,—
38991908970,CPA,—,—
42613487178,CPFR,—,—
38998534819,Crea-RJ,—,—
49582115641,Creative Time 360,—,—
31654856870,Creaxxion Ingenieros Consultores LTDA.,—,—
21963539068,Credicorp Capital,—,—
43243615246,CREDIX,—,—
31819947949,Crefisa,—,—
31819612807,Crefito 9,—,—
20274298471,Cristalerías Toro Spa,—,—
42705794422,Cristobal Rojas,—,—
36686913578,CRITERIA,—,—
49566210207,Criterion Hospitality,—,—
31785462927,Croma,—,—
45902375719,Cross Border Talents,—,—
29525618505,Crossville Fabric Chile S.A.,—,—
31792858414,Crowe,—,—
26298678367,Crown Holdings,—,—
31809446291,Crown Resorts,—,—
42616429166,Cruz Roja Ecuatoriana,—,—
31810353527,CS Energy,—,—
42711741998,CSC Banmédica,—,—
31802726977,CSG Engenharia,—,—
31782652818,CSL Vifor,—,—
49589893928,CSN Cimentos S.A,—,—
42616429169,CTA Empreendimentos,—,—
42694128668,CTAS,—,—
45947061900,CtrlS Datacenters,—,—
38954495544,Cuche López,—,—
33119128761,Cuerpo de Bomberos de Santiago,—,—
20135892858,Culligan Chile,—,—
9827165536,Cummins ,—,—
42695366046,Cumplimiento Normativo,—,—
22108279344,Cumplo,—,—
42709264186,CURO Financial Technologies Corp,—,—
31821457845,Curtiss-Wright Corporation,—,—
25813133495,Cushman & Wakefield,—,—
40349473617,Customer Touch,—,—
52726392133,CUX,—,—
41800563764,CVC Construction,—,—
21542025617,cvital.cl,—,—
31810364570,CVS Health,—,—
42701250643,Cyber Security,—,—
47973755825,Cybersecurity,—,—
22108912941,Cygnus,—,—
49958152873,Cytoperu,—,—
49564197194,Cámara Chilena de Inteligencia Artificial,—,—
51934149970,Cámara de Comercio Chileno Colombiana,—,—
43077535900,Cámara de Comercio e Industria Colombo Chilena,—,—
47973756851,Câmara Municipal de Vila Nova de Gaia,—,—
19273876372,Cía. Minera Cordillera Chile SCM,—,—
19253434258,D&C Group,—,—
18844171639,D.G.A.C. (Dirección General de Aeronáutica Civil) Chile,—,—
42722265709,daa International,—,—
28601214812,DACHSER,—,—
31821629206,DACT ENGENHARIA LTDA,—,—
21044641596,DAEM,—,—
42787397794,Daikin Comfort,—,—
35369675567,Dal Propiedades,—,—
38965113694,Danpris,—,—
31791678116,Dar,—,—
40436186994,Dart Finance Shared Services,—,—
9827216567,DARTEL,—,—
40423357783,Data Scientist,—,—
42787397791,DATAGRID,—,—
31800589360,Datagro,—,—
31809155152,DATAPREV,—,—
46055707732,DATAPROP,—,—
51356937246,Datasur,—,—
25187989617,davis.cl,—,—
29523411615,DB Schenker,—,—
42704400456,DDB Colombia,—,—
38969429802,DE LAS HERAS ABOGADOS,—,—
31291432254,DealerNET,—,—
22748309847,Decathlon,—,—
19604162827,Decathlon Chile,—,—
40418282589,Decoratic,—,—
40682057120,DeepLanding,—,—
46035502485,Defensa,—,—
31780325044,DEFENSORIA PÚBLICA DO ESTADO DE SANTA CATARINA,—,—
47836031249,Defensoría del Contribuyente,—,—
21855792215,Defensoría Penal Pública,—,—
20910247710,DEGASA,—,—
32401196626,Deira ING,—,—
45992608320,DEKRA,—,—
45888474651,Delamibrands,—,—
31799617825,Delek US,—,—
29531659930,Dell Technologies,—,—
52736891228,delmas.cl,—,—
15890785695,Deloitte,—,—
42787551844,Delpin Pizarro & Cia,—,—
31793501194,Delta Lithium Limited,—,—
31889486646,Delta Servicios Financieros SpA,—,—
41399122178,Dentaid,—,—
46050058633,Denteck Climatização,—,—
31802691393,Denver Auditor,—,—
40338935902,Deodar Digital Infrastructure,—,—
31781871773,Department of Internal Affairs (NZ),—,—
42704400454,Department of Justice QLD,—,—
31789630373,Department of National Defence/Ministère de la défense nationale,—,—
42698773403,Department of Primary Industries (Queensland),—,—
42701250642,Department | Coworking & Private Offices,—,—
38974890084,Depot Connect International,—,—
15259645771,DERCOMAQ S.A,—,—
31893027471,DERCORP S.A,—,—
31455433504,desa.cl,—,—
49601837350,DESAFIA,—,—
20200323892,Desafío Levantemos Chile,—,—
18997642121,Desert King,—,—
26261335820,Despegar,—,—
31141035105,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,—,—
23895094827,Deutsche Securities,—,—
40384940304,dey,—,—
39103299657,DG Medios Chile,—,—
9827245176,DHL,—,—
47792798983,DHL eCommerce,—,—
22855494041,DHL Global Forwarding,—,—
40401239912,DHN & Company,—,—
40341412488,Dhofar Foods & Investment (SAOG),—,—
47970954794,Dial Consultores S.A.,—,—
31766140284,Diarco,—,—
31822277221,Diavaz DEP,—,—
21579582775,Dictuc,—,—
22108380029,DiDi,—,—
31820958648,DIGISYSTEM - IT Solutions,—,—
40341412500,Digital Edge DC,—,—
39059300995,Dily,—,—
9826756442,Dimerc,—,—
19728543500,DIPRES (Dirección de Presupuestos),—,—
22012361139,Dirección del Trabajo,—,—
28631989809,Dirección General de Relaciones Económicas Internacionales de Chile,—,—
38981204259,Direito,—,—
31781871910,Diriyah Company l شركة الدرعية,—,—
31816267062,Disponible,—,—
34119021902,Disruptiva LAB,—,—
40333078322,"Distribuidora Disur, S.A. de C.V.",—,—
46035502490,Distribuidora Ignamar SPA,—,—
42796399452,DIT Services,—,—
45902375718,DLM COMERCIAL SPA,—,—
31785463143,DMart - Avenue Supermarts Ltd,—,—
21580447586,DMC Mining Services,—,—
9166258073,"DocuSign, Inc.",—,—
26605783412,Dominó,—,—
31802537288,DOĞUŞ İNŞAAT VE TİCARET A.Ş.,—,—
40436652408,Doğuş Teknoloji,—,—
20200227118,DPS CHILE,—,—
30147887652,Dr. Reddy's Laboratories,—,—
31528999595,DRA Global,—,—
31803190327,Draft Solutions,—,—
23212368417,Dragados SA,—,—
9827148589,dragpharma.cl,—,—
9827258185,Dream S.A.,—,—
47973757331,DreamBuilder,—,—
21044895118,Dreams S.A.,—,—
25135097420,Drimo,—,—
42691959868,DRL Lighting,—,—
31810375802,Dropbox,—,—
19633925379,DRS: Gestión Integral Proyectos de Construcción,—,—
22631825182,Dräger,—,—
40177271177,DSI Samson Group - Sri Lanka,—,—
25617873992,dsm-firmenich,—,—
21963363655,DTS,—,—
31809441094,Dubai Holding,—,—
31777292707,Dubai Islamic Bank,—,—
31810367018,Dubai Media دﺑﻲ ﻟﻠﺈﻋﻼم,—,—
31784335273,Dubai South,—,—
45900512862,Dublin Business School,—,—
47829169164,DUHOVIT,—,—
21579645752,Dunkin,—,—
47672109362,Dvara Holdings,—,—
9827243354,DVC,—,—
40344369572,DYCUSA CONSTRUCCIONES,—,—
46052527524,DYNATECH PRO,—,—
21729235222,Dyno Nobel,—,—
21729918087,Dyno Nobel,—,—
42722420534,E&A,—,—
19467863969,E2E,—,—
45894818721,Eastern Melbourne PHN,—,—
19253522347,Ecasa Inmobiliaria y Constructora,—,—
9827204890,"Echeverria, Izquiedo Montajes Industriales S.A.",—,—
29539181330,eClass,—,—
31529671532,Eco Hotel Boutique Bidasoa,—,—
22162593649,Ecolab,—,—
42743210651,Economia Circular,—,—
26249218685,Ecopsa SpA,—,—
47974073243,Ecorecyc,—,—
21963499663,ECOS CHILE,—,—
31881902881,Ecoser,—,—
42743210654,Ecossistema Anglo,—,—
37329815896,Ecoterra Foods,—,—
22598928917,ECR SERVICIOS FINANCIEROS S.A.,—,—
9884740524,ECRGROUP®,—,—
31821635981,ECT-Empresa Brasileira de Correios e Telégrafos,—,—
31799275050,Eczacıbaşı Topluluğu,—,—
46104278842,Edeal,—,—
31851048116,Editorial Trillas,—,—
30637799561,"EDP - Energias de Portugal, S.A.",—,—
38965113703,"EDP University of Puerto Rico, Inc.",—,—
9827148570,EDYCE,—,—
34105195526,EFEX,—,—
42709264184,EFSIM Facilities Management Company,—,—
18467407407,Eguacolda,—,—
42705794421,Eide Bailly LLP,—,—
20201537094,Eisesa,—,—
46021240408,EisnerAmper,—,—
34119485573,EIT Logística S.A.,—,—
18844104311,Ejército de Chile,—,—
42616429167,Ekstensif,—,—
22679148883,El Puerto de Liverpool,—,—
40361302274,EL REY DEL TORNILLO,—,—
31772643861,El Seif Engineering Contracting,—,—
42344423500,El Toro,—,—
39111127099,ELB (Transportes Nacionales Libertador),—,—
38969429799,Elcomponics Sales Pvt Ltd,—,—
30938141815,ELECNOR,—,—
31819792405,ElectraNet Pty Ltd,—,—
29205549997,Electrocom,—,—
23221056665,Electrolux AB,—,—
23212971588,Electrolux Group,—,—
31796108200,Eletrobras,—,—
31810361708,Eletros,—,—
42613487170,Elevate With Tariq,—,—
28184151957,Elevva,—,—
9826738859,Eli Lilly and Company,—,—
29539181321,ELIS,—,—
43320201073,Elisa Cousiño,—,—
40328431992,Elite Brands Latam,—,—
31800903268,EllisDon,—,—
31798344630,Elm Company,—,—
46021240401,Elovias,—,—
31799429969,Eltizam Asset Management Group,—,—
31810370661,Emaar,—,—
49584125777,Emais Urbanismo,—,—
21044926587,Emaresa,—,—
19470123859,Emasa,—,—
46038844322,Embajada de Haití en Chile,—,—
31815049523,Embrasil Segurança e Serviços,—,—
31809455265,Emergent BioSolutions,—,—
22107434082,Emergent Cold LatAm,—,—
23865010104,Emerson,—,—
31799618171,Emirates Biotech,—,—
31800184066,Emirates Flight Catering,—,—
40330753950,Emirates Hospitals Group,—,—
20201645404,EMOAC - Optimizamos tu energía,—,—
45887238249,Empregga,—,—
15518256420,EMPRENDE CAPITAL FACTORING,—,—
32651595910,Empresa,—,—
19467891103,Empresa Constructora BELFI S.A.,—,—
9827127915,EMPRESA CONSTRUCTORA DLP LIMITADA,—,—
21541947165,empresa constructora precon sa,—,—
20401376914,Empresa de Tecnología Confidencial,—,—
20201495366,Empresa Kersting S.A.,—,—
20200323946,EMPRESA NACIONAL DE AERONÁUTICA DE CHILE,—,—
47973753912,Empresa X,—,—
47815425441,Empresas Agua Santa,—,—
19073678682,Empresas Banmédica,—,—
9827101841,Empresas Conpax,—,—
17700108068,Empresas Demaria S.A.,—,—
20201652645,Empresas Eltit,—,—
20460140107,Empresas FG,—,—
14908728098,Empresas Iansa,—,—
9827174029,Empresas IEG,—,—
19073781387,Empresas Redfarma,—,—
9826921796,Empresas RFA,—,—
21542634277,Empresas SOCOVESA,—,—
22558096264,Empresas Sutil,—,—
9826788919,Empresas Virutex Ilko,—,—
19728535642,Empresas Virutex Ilko,—,—
21541114888,Empresas Vital,—,—
22599043690,Emuchile S.A,—,—
52647873066,En Simple,—,—
42697070107,Enact,—,—
18841272463,ENAMI Empresa Nacional de Minería,—,—
9827174044,ENAP,—,—
38969327214,ENAP,—,—
31810364694,Enbridge,—,—
47580928029,ENC Consultants,—,—
46038844325,Encibra SA - Estudos e Projetos de Engenharia,—,—
31786536045,Encore,—,—
31780289165,Encore Capital Group,—,—
18386100247,Enea Ciudad Aeropuerto,—,—
26222675987,ENERCON,—,—
40330753952,Energa,—,—
22479798045,Energy Fitness Clubs,—,—
40330753951,Energy Sustainability Tech consultora (Gestores Integrales  EGR),—,—
42615965322,Energía,—,—
20910405272,Enerside Energy,—,—
42708489084,Enfinity Global,—,—
46035502489,Engeform,—,—
35378306326,Engel & Völkers,—,—
35371687954,Engel & Völkers Chile,—,—
42709264308,EngenhariaCivil,—,—
36771086423,Engenheira Civil,—,—
31819612195,Engenheiro Civil,—,—
47973757333,Engevale Engenharia S.A.,—,—
18839908407,ENGIE México,—,—
40333078325,English Home,—,—
9826923804,Enjoy SA,—,—
18992224023,Enlace Inmobiliario,—,—
40349473614,EnLink Midstream,—,—
31807676708,Enovis,—,—
46039573889,Enrique Osses E. y Cia Ltda.,—,—
18820270380,Entel,—,—
28686368772,entelcanales.cl,—,—
31794222989,Entergy,—,—
49568804671,Entrust,—,—
31893651882,Envases Central SA,—,—
49566210205,envnt.,—,—
23865015207,Epiroc,—,—
31917090600,EPSA,—,—
25182382211,Epysa,—,—
21705485643,Equans Chile,—,—
21203737925,EQUANS Services a.s.,—,—
9240850991,Equifax,—,—
45947061896,EquipaCare Engenharia,—,—
21693528323,Equipo FCAB,—,—
20200330365,Equipos de Riego SpA,—,—
38969429806,Erilyan,—,—
45956063580,ERN Holding,—,—
14966935073,Ernst & Young,—,—
42613487172,Ernst & Young Global Consulting Services,—,—
20461701255,Ernst & Young Nederland LLP,—,—
18997577227,errazuriz.cl,—,—
45880170633,Esaut Soluções em Automação,—,—
40268506997,Escuela de Postgrado Economía y Negocios - Universidad de Chile,—,—
40436652403,ESE Business School Chile,—,—
42704400451,ESG,—,—
16371959412,"eShares, Inc.",—,—
29855191641,Esimtel S.A.,—,—
9826815668,Espacio Riesco,—,—
21873268303,Espacio Urbano,—,—
18194509947,espacioriesco.com,—,—
19728439116,Espex,—,—
46002058391,Essar,—,—
42694128666,essencecartoon,—,—
42787397795,Essencial Sistema de Segurança,—,—
42705794420,ESSENZA Arquitetura e Engenharia,—,—
17821994500,Estec,—,—
31797191971,estee.com,—,—
38233423263,Estelarbet,—,—
38969953633,Esteno,—,—
47883715596,Estudiante de Enfermería 2.0,—,—
50558624438,Esturion,—,—
31811353771,Ethos BeathChapman,—,—
31821635461,ETM Engenharia Ltda.,—,—
20864510064,Euclid Chemical,—,—
18030518335,Euro Rent a Car,—,—
17689041664,Eurofarma,—,—
35503015485,Eurofirms Group | People first,—,—
47974073240,EuroLuxe,—,—
47415306267,EUROPER,—,—
22861743659,Evalueserve,—,—
49577139988,"Evans Case, LLP",—,—
22145939310,Evertec,—,—
31777327690,Every Cure,—,—
40329517164,Evolution Mobility,—,—
22127860866,Ex BBVA Chile,—,—
46039573891,Excelon Solutions,—,—
21823838733,Exeltis,—,—
46050058637,Exeltis Chile,—,—
9826706192,Exequiel Berrios Y Cia Limitada,—,—
31529660566,Exiros,—,—
42807444572,Exitus Credit,—,—
49491506957,Exom Chile,—,—
25580292203,Expeditors,—,—
19253459751,Exploraciones Mineras Andinas S.A. - Filial Codelco,—,—
31810369660,Expro,—,—
27208638058,ExxonMobil,—,—
23217216405,EY,—,—
25183551412,EY,—,—
31805281192,EY,—,—
31416211989,EZENTIS,—,—
42719791111,F.H. Bertling Logistics,—,—
40716320167,F6S,—,—
21635855287,Faber-Castell Group,—,—
47672109360,Fabrimachine,—,—
9826667833,FABRIMETAL S.A - Chile,—,—
34105195447,Facebook,—,—
49599018618,Facet Life Sciences,—,—
35498361687,FACM,—,—
31810361478,Factorpro S.A,—,—
49589120939,Facultad de Derecho y Humanidades U. Central,—,—
26371197299,Facultad de Economía y Administración UC,—,—
38993022638,Facultad de Gobierno Universidad de Chile,—,—
32399193677,Facultad de Odontologia - Universidad de Chile,—,—
28914545169,Falcom Asset Management,—,—
30636715179,Fall Creek®,—,—
31786536049,Farm Credit Services of America,—,—
20135192478,farmaceutica medcell limitada,—,—
19069276265,Farmacias Ahumada,—,—
23492968118,Farmacias Benavides,—,—
20200242716,Farmacias del Dr. Simi Chile,—,—
38965113708,Farmácias Pague Menos,—,—
22108356420,FarosChile,—,—
42701250641,FASA,—,—
42705794425,Fashions Park,—,—
28184462909,Fastech,—,—
49582115654,Fawaz Abdul Aziz Al Hokair Real Estate Co.,—,—
31809446430,Faysal Bank Limited,—,—
40349473618,Fazaa L.L.C,—,—
49564197192,FC2 - AML COMPLIANCE & ADVISORY SERVICES,—,—
35533711539,FCAdvisory,—,—
40330753954,FDB Bank,—,—
31775360915,Federal Authority for Nuclear Regulation,—,—
31782612100,Federal Reserve Bank of Richmond,—,—
21726538551,Fedrigoni Group,—,—
31781871757,Feedback INFRA,—,—
19633804656,FEMSA Salud,—,—
19274387117,Fenix Gold,—,—
31916935792,FERPI TRANSPORTES Y OBRAS S.A,—,—
22485891382,ferradanehme,—,—
47331283976,Ferreteria Madesur,—,—
19069157983,Ferrostaal Chile S.A.C.,—,—
20201586028,FERROSTAAL GRAPHICS,—,—
42721490850,Fetén Consulting,—,—
49243074877,Fever,—,—
51138358842,FEYE Consultores,—,—
31802844217,FGV Holdings Berhad,—,—
49572057485,FHM abogados,—,—
20201405354,Fibra ingenieria y construccion S.A.,—,—
9827165528,FIBRO,—,—
13370338404,FID Seguros,—,—
31764292484,Fidelity International,—,—
31784137825,Fidelity Investments,—,—
31529660563,Finance Manager,—,—
42711741995,Finance Technology,—,—
40319548198,Financial Analyst,—,—
42712980586,Financial Reporting Council,—,—
42721490852,Financial Services Risk Advisors,—,—
45900512859,Finexus,—,—
14793166655,Finfast,—,—
18128532030,Finning South America,—,—
42787397796,Finstro,—,—
31820961842,Fire & Safety Industries Pty Ltd,—,—
31788122131,First American,—,—
31810369661,First Citizens Bank,—,—
31799429561,FirstRand,—,—
42722420533,Fiscalia,—,—
20910389584,FITFLOW,—,—
42722420536,FIVE Consultores,—,—
9827204923,Fleischmann,—,—
45903603221,Flex-N-Gate,—,—
31820107638,FlexCare,—,—
45014038873,Flexport,—,—
47970954792,FlipScreen Global,—,—
30680047216,FlixBus,—,—
10104826380,FLSmidth & Co. A/S,—,—
19527407673,Fluitekmarco,—,—
31022960191,Fluor Salfa,—,—
45888474642,"Flywheel Energy, LLC",—,—
25450448398,FMC Corporation,—,—
47388254262,Foco Ambiental SpA,—,—
23219365521,Fondo,—,—
19634062109,Fondo Esperanza,—,—
49582115655,Fontaine Founders,—,—
25846189423,Food Delivery Brands,—,—
42614261542,FOPROLYD,—,—
19470164309,Foraco,—,—
43050508936,Forbis Logistics,—,—
40360064086,Fordham Gabelli School of Business,—,—
39041486690,forestal comaco s a,—,—
21576949108,Fork Chile,—,—
22631957551,Fortinet,—,—
31793466229,Fortive,—,—
9159860300,FORUM Servicios Financieros,—,—
19069257904,Forus S.A.,—,—
35485883035,Forvis Mazars,—,—
21966483826,Forvis Mazars en Chile,—,—
31765841714,forvismazars.com,—,—
40253114677,"Four Points by Sheraton Los Ángeles, Chile",—,—
20909795971,FPC TISSUE S.P.A.,—,—
38977707672,Fr. Meyer's Sohn | FMS,—,—
26173995932,Fraccional,—,—
29181323880,Fracht Chile,—,—
47962088589,Fractional Consultants,—,—
49580276387,Francisco Petricio SpA,—,—
31792858407,Franklin Templeton,—,—
49589893917,Fraunhofer Chile,—,—
40360064075,Fred Meyer,—,—
22108443679,Freelance,—,—
35526981194,Freemaq,—,—
20487483156,Freeport-McMoRan,—,—
42721490851,Freie,—,—
22108338216,Fresenius Kabi,—,—
46032211860,FRIENDS IN NEED FOOD BANK,—,—
42614261534,FRSA,—,—
9826729733,Frusan S.A.,—,—
32444422226,frutera san fernando sociedad anonima,—,—
9826729769,FRUTEXSA,—,—
31050729851,FT Foods,—,—
9827101875,ft.cl,—,—
31800589324,Fugro,—,—
31809444503,FUJAIRAH BUILDING INDUSTRIES PSC.,—,—
52892146568,Full Stack,—,—
31782944899,Fulton Hogan,—,—
9826713425,Fundacion Chile,—,—
46056016989,Fundacion Santa Clara,—,—
35039299976,Fundación Amparo y Justicia,—,—
43706006438,Fundación Ciudad del Niño,—,—
30343266993,Fundación Coanil,—,—
31917555013,Fundación Gabriel & Mary Mustakis,—,—
20683639220,"Fundación Integra, Chile",—,—
42722420537,Fundación Juntos Incluimos,—,—
20201635881,Fundación Minera Escondida,—,—
28793825940,Fundación Portas,—,—
49568804663,Fundación Rassmuss,—,—
38969273997,Future Life Holdings,—,—
20461386605,Fábricas y Maestranzas del Ejército,—,—
49586450510,FÓNDIKA,—,—
42724586590,GA.MA ITALY,—,—
19069175203,Gador Chile,—,—
53013361984,Galeria Artespacio,—,—
40401239911,Gallagher Bassett,—,—
49589893927,Gantrex,—,—
46055707723,Garantizar SGR,—,—
31816454499,Gartner,—,—
42706168733,Gas Energy,—,—
42796399461,Gastronomia,—,—
15147055391,Gasvalpo,—,—
31848865365,GCBA,—,—
31141035101,GE Vernova,—,—
26421090463,GELITA,—,—
9826667783,Gemco General Machinery,—,—
27762594361,Genau Green,—,—
22049528075,Gendarmería de Chile,—,—
49564974405,GeneDx,—,—
15250034573,"GENERAL DE ALQUILER DE MAQUINARIA, S.A.",—,—
31819612442,General Dynamics Ordnance and Tactical Systems,—,—
40352666721,Genesis Healthcare - GeneLife,—,—
49564352557,Genesis Minerals Limited,—,—
22108281916,Genesys,—,—
21705546574,Genomma Lab,—,—
31795788082,Gentera,—,—
31809445020,Genting Plantations,—,—
40414757028,Gentor,—,—
40418282592,Gentt Segurança e Facilities,—,—
38998534823,GeoAdaptive LLC,—,—
31899809714,Geobarra Exins S.A.,—,—
9826738981,Geofrut,—,—
26492390050,GeologicAI,—,—
42710348670,GEOMAT Chile SpA,—,—
49087675820,Georg Fischer,—,—
38980593962,Georgetown University Law Center,—,—
22599015859,GeoVictoria,—,—
31821627993,GEP Worldwide,—,—
46055707726,Geplan Engenharia,—,—
9826788924,Gerdau,—,—
31782224495,Gerente,—,—
18997591602,Gesex S.A.,—,—
31810377988,Gestamp,—,—
42930470743,Gestion Urbana,—,—
22598896257,Gestión Ecológica de Residuos S.A.,—,—
34109067264,Gestión Vial,—,—
47973753913,Gestão de Custos,—,—
40336147254,GET Compass Latam Colombia,—,—
38803720109,Geti Solutions,—,—
39057376688,Gevemac,—,—
49564197193,GF Piping Systems,—,—
28813102002,GHD,—,—
30149281571,Gi Group Holding,—,—
39830764329,Gibraltar Group,—,—
31810377864,Giftland OfficeMax,—,—
31810368105,Gilead Sciences,—,—
35882288775,GIRO,—,—
25516692015,GL events,—,—
25517639463,GL events Chile,—,—
40344369566,Glass Color do Brasil,—,—
31876105549,Glemflow,—,—
22162759513,Glencore,—,—
47971601800,GLG,—,—
42705794416,Global,—,—
31785501096,Global Environmental Management Services Ltd.,—,—
21203839392,Global Fruselva,—,—
21203772327,GLOBAL ICE (Ingeniería y consultoria especializada),—,—
49599018617,Global MBA,—,—
22378610958,Global Soluciones Financieras,—,—
45900512860,Global Transport and Tours,—,—
31911419283,Global Via Pública LATAM,—,—
18128572329,global.komatsu,—,—
27664218419,Globalcont,—,—
21541113641,Globaltec Servicios y construcción,—,—
45890183596,Globe Power,—,—
42695521141,Globeateliê,—,—
39122110045,Globo Marketing,—,—
31810310165,Globus Medical,—,—
42616429172,GM,—,—
38990981795,GM Analítica,—,—
18726878221,GM Financial,—,—
40384940295,GMA GROUP,—,—
31769618860,GMG,—,—
19527614839,GMT Chile,—,—
39004538666,GNC Group,—,—
31819203088,GND Construções,—,—
52744753773,GO Business Consulting,—,—
47970955788,Go Capital,—,—
15611258416,Go Factoring SA,—,—
19728360022,Gobierno de Santiago,—,—
31821628947,Godrej Properties Limited,—,—
31810380289,GOL Linhas Aéreas,—,—
38959503220,Gold Coin Indonesia - Aboitiz Foods,—,—
38960797074,GOLDBECK SOLAR Group,—,—
38965113693,Goldman Sachs,—,—
26608926770,Goldwind,—,—
49582115652,GOOD BAR,—,—
31809451374,Goodhope Asia Holdings Ltd,—,—
31773504374,Goodman Air Conditioning & Heating,—,—
19273652362,Google,—,—
31788122018,GOSI - General Organization for Social Insurance,—,—
38960899243,Gotham Technology Group,—,—
42787551840,Governance Publishing,—,—
45889565615,Government Confidential,—,—
31810367028,Government of Saskatchewan,—,—
45886174983,Government of the State of Nuevo León,—,—
42712361395,GPC PHARMA,—,—
40329517165,GPLANN Consultoria,—,—
40420725070,GR Infra Project Limited,—,—
31803036487,Gracie Barra Association,—,—
22577454192,GRAHAM MILLER Liquidadores de Seguros,—,—
38990826402,Gran Américas Santiago,—,—
31802417060,Gran Services S.A.,—,—
31764292641,Grand Royal Group International,—,—
